scan_id,rel_path,abs_path,name,ext,size,mtime_ns,ctime_ns,inode,content_hash,hash_algo,scanned_at
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/How To Create A Project.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\How To Create A Project.md,How To Create A Project.md,.md,379,1764319890000000000,1773906679044000000,77056,6c4f9cdeb66a4627e148a042320c9dc5a3f3f946b3c80e624fe88e09f2e61362,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/How to Use the Client Portal 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\How to Use the Client Portal 8.md,How to Use the Client Portal 8.md,.md,419,1764319922000000000,1773906679090000000,77057,83d0984f718ca612c71a49d59b164957f7486aa106b2a653e3b36b9627eb7574,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/HR & Consulting 17.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\HR & Consulting 17.md,HR & Consulting 17.md,.md,2820,1764319890000000000,1773906679138000000,77058,a6e0d813119e671325b17c66d224845a326545a3e6709cd20bdee915d5d9b4cc,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/HR Documentation & Policy Development.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\HR Documentation & Policy Development.md,HR Documentation & Policy Development.md,.md,1134,1764319890000000000,1773906679306000000,77059,673cb32f8ae1102aa2999dc646d76779c66fc9486c3c7593858c8bce491e64b6,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/HR Personal Dashboard.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\HR Personal Dashboard.md,HR Personal Dashboard.md,.md,850,1762699562000000000,1773906679454000000,77060,775c3b5b46995dc56d04da44051f046666b5872623df2c4f8104f88e67d5ce20,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/HR Project Implementation Tasks 9.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\HR Project Implementation Tasks 9.md,HR Project Implementation Tasks 9.md,.md,588,1764319890000000000,1773906679565000000,77061,18871bf31678584e3a516f0c9494432e5e5496aed737b13540be835b04e699dd,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Hugo Becker.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Hugo Becker.md,Hugo Becker.md,.md,642,1764319890000000000,1773906679603000000,77062,de926d3a4d61290ca65315b33c6ee59c7b788dd673e38e567e3852fb5f8143c6,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Increase website traffic.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Increase website traffic.md,Increase website traffic.md,.md,460,1764319890000000000,1773906679636000000,77063,f0a044629e519e45a237fd7d3b8c3337e26e704e2913af4b45c28540f9718576,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Indiana and Local Tax Registration.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Indiana and Local Tax Registration.md,Indiana and Local Tax Registration.md,.md,1556,1764319920000000000,1773906679730000000,77065,5f974fde994e7c945504c048e94eca5d29c775d701584f5c5f183594bfe8b3c7,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Indiana BMV Duplicate Title Application.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Indiana BMV Duplicate Title Application.md,Indiana BMV Duplicate Title Application.md,.md,1469,1764319920000000000,1773906679774000000,77066,4a002540fcc04824d8b6faaa9a07f95487f8f7d16e769b062f5ac90be240bbe0,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Indiana BMV Services Plates.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Indiana BMV Services Plates.md,Indiana BMV Services Plates.md,.md,1574,1764319920000000000,1773906679819000000,77067,26da3fe0839610509d47bf225ab4005f3bcda662d515233651f1c45ae5a39eab,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Indiana Business DBA Fictitious Name Registration.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Indiana Business DBA Fictitious Name Registration.md,Indiana Business DBA Fictitious Name Registration.md,.md,1625,1764319920000000000,1773906679858000000,77068,a42494c3b89bcfd79af3bf96bcfde1467f0c2ad2398cc510b0795ff3a674839c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Indiana Business Entity Formation.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Indiana Business Entity Formation.md,Indiana Business Entity Formation.md,.md,852,1762695702000000000,1773906679894000000,77069,ae7c987cb2001eaa119b8ec2bf1aff617313e3c3c4b63ee381e3c5dab6fe6ae3,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Individual Return (1040).md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Individual Return (1040).md,Individual Return (1040).md,.md,1145,1764319920000000000,1773906679978000000,77070,bf0555fdad6c4e72d59b45ed2c3851635ee1e8a6330312c8e508aeada7ac4217,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Indy Taping and Drywall LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Indy Taping and Drywall LLC.md,Indy Taping and Drywall LLC.md,.md,1280,1764319892000000000,1773906680017000000,77071,4f12d2e4aa9d499648fa9cc636982ecb0bcba4e901f81be74a418c47f4b05153,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/infra.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\infra.md,infra.md,.md,498,1764319892000000000,1773906680055000000,77072,0b5dc9f4408c621c7688a869473ecaf933edb77ae0646f6e4b1026678befbf08,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Interaction Tags.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Interaction Tags.md,Interaction Tags.md,.md,868,1764319890000000000,1773906680103000000,77073,2c9f0a7c8f1b0bf8a5c568b4bb67367d170391d64a5770cd1ac350d4f111222e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Isai “Treve” Manuel Contreras.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Isai “Treve” Manuel Contreras.md,Isai “Treve” Manuel Contreras.md,.md,1703,1762695746000000000,1773906680138000000,77074,10cff7a71e53103d4b3caeb0ec1271ad161efa828a90e9c17d1dff10cdaf94ef,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/IT Infrastructure Planning.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\IT Infrastructure Planning.md,IT Infrastructure Planning.md,.md,1138,1764319892000000000,1773906680175000000,77075,291e5e43d420d7206e2d15706a68704a6cedb9c15b423d811d45f0c7dd693b8a,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/IT Page Code Documentation Template 8.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\IT Page Code Documentation Template 8.md,IT Page Code Documentation Template 8.md,.md,1718,1764319890000000000,1773906680211000000,77076,b7caa4759ae1a80063286c7085397b80e738b4f8f23224916a3a1e58a9853d22,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/IT Page Code Documentation Template.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\IT Page Code Documentation Template.md,IT Page Code Documentation Template.md,.md,1326,1762695756000000000,1773906680254000000,77077,8776d3d00b9798acdcc494d8fe141e00b09646ff362c0c2efe8a660b67dbf564,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/IT Training & Support.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\IT Training & Support.md,IT Training & Support.md,.md,1084,1764319888000000000,1773906680294000000,77078,45e1a1b145dd84247b86d42367b02ae001884f13b1d8507028815f7bebaa2cad,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/JB Construction LLP Client Dashboard 33.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\JB Construction LLP Client Dashboard 33.md,JB Construction LLP Client Dashboard 33.md,.md,328,1764319922000000000,1773906680373000000,77079,addc8da3dacd5c7a7aaf12b1863a9e7e8d7fa499a90b28d2dd4a8e1816f05db2,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/JB Construction LLP.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\JB Construction LLP.md,JB Construction LLP.md,.md,1251,1764319892000000000,1773906680414000000,77080,e9e4db50c7fd86f98c69f1a3a9203f1b43ce69dd8b8abaed2eac9ec3fa1b7130,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/JESSICAS ACCESSORIES LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\JESSICAS ACCESSORIES LLC.md,JESSICAS ACCESSORIES LLC.md,.md,1154,1764319892000000000,1773906680451000000,77081,005d0fec495dcc5531fdd8f4851119068cc6696d7ff79f66006313bd205214aa,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Jesús Adrián transportation LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Jesús Adrián transportation LLC.md,Jesús Adrián transportation LLC.md,.md,1449,1764319892000000000,1773906680562000000,77082,75ce1e93d4d382aec6bacd4ee1f384b6fc597ec15156a8cfe65b192374823010,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Job marked as Complete.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Job marked as Complete.md,Job marked as Complete.md,.md,752,1763008930000000000,1773906680706000000,77083,a83ff09085e84480111fac83703bd184f5cffae870de133dee5cc55da26261ec,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/JOEL PROJECT @Not found 9.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\JOEL PROJECT @Not found 9.md,JOEL PROJECT @Not found 9.md,.md,306,1764319890000000000,1773906680751000000,77084,5333dd2afd70efe3b3d95510fc9852a8528ca74acbf9f95cf486450575a31029,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Joel Rice-Velasquez.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Joel Rice-Velasquez.md,Joel Rice-Velasquez.md,.md,921,1762695742000000000,1773906680795000000,77085,322cb9b8ed90c39114ec579252616dae1bfbdb9287b6787fffc85c40e3c841b3,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Jose Evenor.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Jose Evenor.md,Jose Evenor.md,.md,856,1762695744000000000,1773906680886000000,77086,f6cedb2e67edc11f340c1566235c6fc7ac86bdd0c29b895979af71f312f86442,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Jose Flooring Services LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Jose Flooring Services LLC.md,Jose Flooring Services LLC.md,.md,880,1762695738000000000,1773906680922000000,77087,cd35b3bbcd23cfaf95b33b675a81b795c31d60f98f65a4a5570214779220e90c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Joyeria Esmeralda LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Joyeria Esmeralda LLC.md,Joyeria Esmeralda LLC.md,.md,1343,1764319892000000000,1773906680963000000,77088,2e6cf47669456fc7959635bcaa1edd620ad6a1e6256b8cb24fcb6e2156d19008,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Joyeria Esmeralda.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Joyeria Esmeralda.md,Joyeria Esmeralda.md,.md,1266,1764319892000000000,1773906681010000000,77089,b7f935213eb70c72a4e9d2d6689e6687ebf9953cc21af99a9efb130fb3a2fbff,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Joyeria Flor.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Joyeria Flor.md,Joyeria Flor.md,.md,1187,1764319892000000000,1773906681056000000,77090,5d0b57624d84ecb606cf7a8293448ed490627f78f79d6c3e1e68d38467d092d4,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Juan Garcia Duran LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Juan Garcia Duran LLC.md,Juan Garcia Duran LLC.md,.md,1248,1764319892000000000,1773906681095000000,77091,06511437ba82bce3b69a233b07cc43a222533ebd080fd9ca45b020877eef936d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Junior.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Junior.md,Junior.md,.md,330,1764319890000000000,1773906681129000000,77092,91508e2c9da0700d0d66d45a0c361db9eec8b01bed9aae5cd875842475ebb17a,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/K1AddOns.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\K1AddOns.md,K1AddOns.md,.md,835,1762695746000000000,1773906681163000000,77093,19ce8bd00caed11a1a2860099bc3023617a72d1702e3b5dcd7cb9a227a3b956f,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/kb.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\kb.md,kb.md,.md,603,1764379900000000000,1773906681231000000,77094,65cb5f7bee8f1b648a17acfe08bfa1e3b691b3927328c77ea0593eba733c9523,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Knowledge Base.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Knowledge Base.md,Knowledge Base.md,.md,641,1764319890000000000,1773906681264000000,77095,a88b647266b60322438703c6a619203756df998dcff981e4817e061cb6bebf41,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/La Boutique De Las Joyas (Joyeria Judith).md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\La Boutique De Las Joyas (Joyeria Judith).md,La Boutique De Las Joyas (Joyeria Judith).md,.md,1321,1764319892000000000,1773906681296000000,77096,b7cf00e9671f00f96d5fb2b68037b2e3186c8fc8f035137605aeadb4b1c24db8,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Lalos Cleaning Products LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Lalos Cleaning Products LLC.md,Lalos Cleaning Products LLC.md,.md,1296,1764319892000000000,1773906681336000000,77097,bae9fc5340adc8f44046648c0f666a0d45015566f1ba6e261cea72fc6a36491e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Landscape Architect.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Landscape Architect.md,Landscape Architect.md,.md,1170,1764319890000000000,1773906681374000000,77098,3dcccd22a202dd0369d9b0228cbc393761da6426a2ab987a4684119935bf551d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Lead.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Lead.md,Lead.md,.md,333,1764319890000000000,1773906681405000000,77099,c9a09bdb9462943a103473cf1a2c43794f2878437ec1b12b54069860e1658b8e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Learn a new tool.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Learn a new tool.md,Learn a new tool.md,.md,822,1764319890000000000,1773906681436000000,77100,349b2fb43ed7211ed10ac05069b5c9f86f199b933ea40abb849f3b05dac62070,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Legal Agreement with Vendor XYZ.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Legal Agreement with Vendor XYZ.md,Legal Agreement with Vendor XYZ.md,.md,681,1764319890000000000,1773906681470000000,77101,2e328d5cc9e330f82f6738a7ae79320ffe308e6c3cdaa0a797f63ac3276a19c9,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/letter and plan to luis.txt,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\letter and plan to luis.txt,letter and plan to luis.txt,.txt,235071,1764081386000000000,1773906681557000000,77102,639b7a44b13ee97b6e79c8bba3d7d2000e3507112bffd408de4063bce64b64ac,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/LICENSE.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\LICENSE.md,LICENSE.md,.md,379,1764319892000000000,1773906681619000000,77103,9df8c3025842ac055424ded0e0fa6cb439a25707c74737fe3843d424932c9430,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/logo (2).png,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\logo (2).png,logo (2).png,.png,132,1762016112000000000,1773906681677000000,77104,2a6b841d57e985ae220494adb2bf5836bab8d6b6607110ea47771f78da97cc35,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/lovecoin.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\lovecoin.md,lovecoin.md,.md,4752,1764319920000000000,1773906681727000000,77105,88871209e14a032e7c3c40cea5d32428fd81daa00ee4a79dd85f0d3adc158625,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Manage their team.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Manage their team.md,Manage their team.md,.md,605,1764319890000000000,1773906681769000000,77106,477b6d7ec0e36880d9bf62ddceee7a48da2d167bb6334a7da66e45ee30fdf1fb,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Manager.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Manager.md,Manager.md,.md,399,1764319890000000000,1773906681809000000,77107,1b3fd8e23f44aa9ef2634c30909c10136bdbbda0fd0a686ee2cac0237310988c,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/manifest yaml.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\manifest yaml.md,manifest yaml.md,.md,397,1764319892000000000,1773906681843000000,77108,e99e4c223e2029f0b095c9472484ac58c099cab59c7c0372a90e1ad675999a70,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Marketing Campaign Assets 2024.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Marketing Campaign Assets 2024.md,Marketing Campaign Assets 2024.md,.md,166,1763551368000000000,1773906681873000000,77109,953ce0a9a5e4ac76e2f12a5e4f71bef8d93cb4d69b1dfe120a1e3db21c69a3fc,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Marketing Campaign Materials - Summer 2025.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Marketing Campaign Materials - Summer 2025.md,Marketing Campaign Materials - Summer 2025.md,.md,732,1764319890000000000,1773906682114000000,77110,8d835625d8242b795139802cfcba55755f87ce077b312caf9f18430a2d47b8be,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/meta.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\meta.md,meta.md,.md,2231,1764319888000000000,1773906682187000000,77111,37e96a6691350756e303065f626f4589475c0d45f332acec87b555033e63c0f0,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Meza LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Meza LLC.md,Meza LLC.md,.md,1215,1764319894000000000,1773906682225000000,77112,d9a2274b743d77656146ad68723347df7ef65ad1380597cfa6f76ab7eebcbf1a,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Mid Level.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Mid Level.md,Mid Level.md,.md,342,1764319890000000000,1773906682269000000,77113,928b5ed6a0845c7dc92d8308352a62cdfd9fc17061456c59c3ae0d1f635c6f76,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Midwest Mufflers LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Midwest Mufflers LLC.md,Midwest Mufflers LLC.md,.md,1225,1764319894000000000,1773906682310000000,77114,b55d3b6916ad33bfc3d0ddf72288c39f2c51ff360554d7f53b4e5a3523fe6a1e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Milestones.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Milestones.md,Milestones.md,.md,574,1764319890000000000,1773906682362000000,77115,4cd0a75763282e99acfa5cff04254ac23482bcaea809cc3dcaf6382c50cd595e,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Mirella Herrea LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Mirella Herrea LLC.md,Mirella Herrea LLC.md,.md,1254,1764319894000000000,1773906682410000000,77116,bff8ed3502e42b22d46e925ad507b7b6d179f9082b0e150df69af2b13ef6783d,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/missing.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\missing.md,missing.md,.md,1312,1764319894000000000,1773906682450000000,77117,1e0b0bc72b1b630de6f3c7b6f77ae951ca5d9cb86ac97854194ff749861eda5a,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/missing_2.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\missing_2.md,missing_2.md,.md,1320,1764319894000000000,1773906682531000000,77118,e0f0c2991fb2ede74120208f6ca62a6d3af5f3543e3f1ddf4dac7b7cad762b57,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Molina Holdings LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Molina Holdings LLC.md,Molina Holdings LLC.md,.md,1019,1762695750000000000,1773906682574000000,77119,edf6a62eb29149b56dc3d67f531b83e0b26db90a59a857072dbc5cb761b8fade,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Moreno's Glass & Metal LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Moreno's Glass & Metal LLC.md,Moreno's Glass & Metal LLC.md,.md,1226,1764319894000000000,1773906682610000000,77120,3204cd3de14b2d8ae598806e6b37b53f2ddd621fe18b2616236f1627b7f7f084,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Mr Mario Nolasco Coatza Bazar.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Mr Mario Nolasco Coatza Bazar.md,Mr Mario Nolasco Coatza Bazar.md,.md,1219,1764319894000000000,1773906682648000000,77121,9335dab507dbac67db75e5c272e3245e01f0f486e5258d4db5732237fc230dd5,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Muebleria Dulce Hogar LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Muebleria Dulce Hogar LLC.md,Muebleria Dulce Hogar LLC.md,.md,1362,1764319894000000000,1773906682684000000,77122,2c8234ab72bfab7424760ce8559bc5af1fa3043facdb0b1f72a0a9d441589a87,blake3,2026-05-18T18:20:15+00:00
SCAN-20260518-132015,30_drafts/from_10_flow_10_workbench/ideas/Munoz Cleaning Corp LLC.md,G:\My Drive\QiNexus\10_workbench\30_drafts\from_10_flow_10_workbench\ideas\Munoz Cleaning Corp LLC.md,Munoz Cleaning Corp LLC.md,.md,1360,1764319920000000000,1773906682720000000,77123,613ecea89010e7a721451d8cb704510fa0e7c7471d2f7da7ab1f5c99793c8338,blake3,2026-05-18T18:20:15+00:00
