Record Id,Business Owner.id,Business Owner,Business Name,Phone,Business Site,Parent Business.id,Parent Business,Website,Business Type,Industry,Employees,Annual Revenue,SIC Code,Billing Street,Billing City,Billing State,Billing Code,Billing Country,Description,Last Activity Time,Layout.id,Layout,Tag,Change Log Time,Locked,Last Enriched Time,Enrich Status,QB_Sync_Date,QB_URL,QB_Sync_Status,Connected To.module,Connected To.id,Est. Annual Revenue,X,Type,Secondary Contact Number,Skype,Industries,Other Website,Facebook,Employee count,Other social media link,Business Locations,CEO,Business Model,Business Size,Headquarters,Years In Business
zcrm_6789162000003432718,zcrm_6789162000000560001,Cody Rice-Velasquez,La Terre Boutique,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:41,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,5,,
zcrm_6789162000003432719,zcrm_6789162000000560001,Cody Rice-Velasquez,LaBev Enterprise,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:30,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432720,zcrm_6789162000000560001,Cody Rice-Velasquez,LaMarr Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432721,zcrm_6789162000000560001,Cody Rice-Velasquez,"Lacy & Rivers Real Estate, Inc.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432722,zcrm_6789162000000560001,Cody Rice-Velasquez,"Ladd Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:44,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003432723,zcrm_6789162000000560001,Cody Rice-Velasquez,"Ladig Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:53,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003432724,zcrm_6789162000000560001,Cody Rice-Velasquez,"Lady and Associates, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432725,zcrm_6789162000000560001,Cody Rice-Velasquez,Lake Homes Realty of Indiana,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432726,zcrm_6789162000000560001,Cody Rice-Velasquez,"Lake7, INC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432727,zcrm_6789162000000560001,Cody Rice-Velasquez,"Lakeridge Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432728,zcrm_6789162000000560001,Cody Rice-Velasquez,Land Pro Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:43,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003432729,zcrm_6789162000000560001,Cody Rice-Velasquez,Landgraf & Associates,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:42,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432730,zcrm_6789162000000560001,Cody Rice-Velasquez,"Landgrave Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432731,zcrm_6789162000000560001,Cody Rice-Velasquez,Landhawk Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432732,zcrm_6789162000000560001,Cody Rice-Velasquez,"Landproz of Indiana, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:38,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,5,,
zcrm_6789162000003432733,zcrm_6789162000000560001,Cody Rice-Velasquez,"Landtree, REALTORS®",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:53,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,11,,
zcrm_6789162000003432734,zcrm_6789162000000560001,Cody Rice-Velasquez,"Larry Helphinstine, REALTOR",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:43,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432735,zcrm_6789162000000560001,Cody Rice-Velasquez,Larry Maxey,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:43,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432736,zcrm_6789162000000560001,Cody Rice-Velasquez,Lasiter Real Estate & Property,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432737,zcrm_6789162000000560001,Cody Rice-Velasquez,"Lauck Real Estate Sevices, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,7,,
zcrm_6789162000003432738,zcrm_6789162000000560001,Cody Rice-Velasquez,"Lawyers Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:52,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432739,zcrm_6789162000000560001,Cody Rice-Velasquez,Lazzara Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003432740,zcrm_6789162000000560001,Cody Rice-Velasquez,"LeSure Realty, Inc.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:39,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432741,zcrm_6789162000000560001,Cody Rice-Velasquez,"Leading Edge Commercial Real Estate, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432742,zcrm_6789162000000560001,Cody Rice-Velasquez,"Ledford Wright Real Estate Group, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:52,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432743,zcrm_6789162000000560001,Cody Rice-Velasquez,"Lee Smith Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:43,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432744,zcrm_6789162000000560001,Cody Rice-Velasquez,Lee and Associates,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432745,zcrm_6789162000000560001,Cody Rice-Velasquez,Legacy Homes International,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432746,zcrm_6789162000000560001,Cody Rice-Velasquez,Legacy Land & Homes of Indiana,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,6,,
zcrm_6789162000003432747,zcrm_6789162000000560001,Cody Rice-Velasquez,"Legendary Real Estate, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:31,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432748,zcrm_6789162000000560001,Cody Rice-Velasquez,Leo Signature Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:52,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432749,zcrm_6789162000000560001,Cody Rice-Velasquez,Leon Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432750,zcrm_6789162000000560001,Cody Rice-Velasquez,"Leona Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432751,zcrm_6789162000000560001,Cody Rice-Velasquez,Level Up Real Estate Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:48,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,8,,
zcrm_6789162000003432752,zcrm_6789162000000560001,Cody Rice-Velasquez,Lewis Residential LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432753,zcrm_6789162000000560001,Cody Rice-Velasquez,Lian Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:31,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432754,zcrm_6789162000000560001,Cody Rice-Velasquez,"Libertad Real Estate Co., LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,9,,
zcrm_6789162000003432755,zcrm_6789162000000560001,Cody Rice-Velasquez,"Liberty Real Estate, LLC.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:44,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432756,zcrm_6789162000000560001,Cody Rice-Velasquez,Liberty Unlimited Real Estate Ministry LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432757,zcrm_6789162000000560001,Cody Rice-Velasquez,Lickliter Realty Services LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:43,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432758,zcrm_6789162000000560001,Cody Rice-Velasquez,"LifeStyle Realty Group, INC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432759,zcrm_6789162000000560001,Cody Rice-Velasquez,"Lincoln Realty, Inc.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:49,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003432760,zcrm_6789162000000560001,Cody Rice-Velasquez,Lisa Meinczinger,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:44,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432761,zcrm_6789162000000560001,Cody Rice-Velasquez,"List With Ben, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432762,zcrm_6789162000000560001,Cody Rice-Velasquez,List4Less Discount Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432763,zcrm_6789162000000560001,Cody Rice-Velasquez,"ListWise Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:52,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432764,zcrm_6789162000000560001,Cody Rice-Velasquez,Listing Leaders North Central,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432765,zcrm_6789162000000560001,Cody Rice-Velasquez,Listwithfreedom.com,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:41,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432766,zcrm_6789162000000560001,Cody Rice-Velasquez,Little Pig Real Estate LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:33,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432767,zcrm_6789162000000560001,Cody Rice-Velasquez,Liu Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:36,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432768,zcrm_6789162000000560001,Cody Rice-Velasquez,Living It Up Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:49,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432769,zcrm_6789162000000560001,Cody Rice-Velasquez,Livingston Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432770,zcrm_6789162000000560001,Cody Rice-Velasquez,Livingston Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:54,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432771,zcrm_6789162000000560001,Cody Rice-Velasquez,"Liz Foley Real Estate, Inc.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432772,zcrm_6789162000000560001,Cody Rice-Velasquez,Location Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:48,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432773,zcrm_6789162000000560001,Cody Rice-Velasquez,Logan Limited Property Service,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432774,zcrm_6789162000000560001,Cody Rice-Velasquez,Lohmiller Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,8,,
zcrm_6789162000003432775,zcrm_6789162000000560001,Cody Rice-Velasquez,Lord Real Estate Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:31,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432776,zcrm_6789162000000560001,Cody Rice-Velasquez,"Loree Hildebrandt Real Estate, Inc.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:44,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432777,zcrm_6789162000000560001,Cody Rice-Velasquez,Lorraine Quash,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:44,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432778,zcrm_6789162000000560001,Cody Rice-Velasquez,Lucas Indiana Realty and Home Services,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:41,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432779,zcrm_6789162000000560001,Cody Rice-Velasquez,Lusk Homes,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:35,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432780,zcrm_6789162000000560001,Cody Rice-Velasquez,Luxcity Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,7,,
zcrm_6789162000003432781,zcrm_6789162000000560001,Cody Rice-Velasquez,Luxury Keys LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:29,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432782,zcrm_6789162000000560001,Cody Rice-Velasquez,Lyon Share Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432783,zcrm_6789162000000560001,Cody Rice-Velasquez,M & E Realty Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,8,,
zcrm_6789162000003432784,zcrm_6789162000000560001,Cody Rice-Velasquez,M Realty Services,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432785,zcrm_6789162000000560001,Cody Rice-Velasquez,"M. Everett Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:46,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432786,zcrm_6789162000000560001,Cody Rice-Velasquez,"M/I Homes of Indiana, L.P.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:39,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432787,zcrm_6789162000000560001,Cody Rice-Velasquez,M2 Realty and Auctions LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:45,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432788,zcrm_6789162000000560001,Cody Rice-Velasquez,MAS Properties,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:51,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432789,zcrm_6789162000000560001,Cody Rice-Velasquez,MCH Consulting,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:45,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432790,zcrm_6789162000000560001,Cody Rice-Velasquez,"MYL Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,6,,
zcrm_6789162000003432791,zcrm_6789162000000560001,Cody Rice-Velasquez,"MZ Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432792,zcrm_6789162000000560001,Cody Rice-Velasquez,"MacGill Team, P.C.",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432793,zcrm_6789162000000560001,Cody Rice-Velasquez,"Mackenzie Allen, Polston & Ass",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:52,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432794,zcrm_6789162000000560001,Cody Rice-Velasquez,Mad Chase Real Estate,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432795,zcrm_6789162000000560001,Cody Rice-Velasquez,"Main Street Renewal, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432796,zcrm_6789162000000560001,Cody Rice-Velasquez,Mainstay Brokerage LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432797,zcrm_6789162000000560001,Cody Rice-Velasquez,Mainstay Property Group LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:50,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,4,,
zcrm_6789162000003432798,zcrm_6789162000000560001,Cody Rice-Velasquez,Mamba Realty,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:52,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432799,zcrm_6789162000000560001,Cody Rice-Velasquez,"Mang Tha Real Estate, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,6,,
zcrm_6789162000003432800,zcrm_6789162000000560001,Cody Rice-Velasquez,Manis Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:34,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432801,zcrm_6789162000000560001,Cody Rice-Velasquez,Marcia Kuhn Realty Inc,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:45,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432802,zcrm_6789162000000560001,Cody Rice-Velasquez,Mardini Realty Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:36,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432803,zcrm_6789162000000560001,Cody Rice-Velasquez,Mark A. Cox,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:45,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432804,zcrm_6789162000000560001,Cody Rice-Velasquez,"Mark Dietel Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:55,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,23,,
zcrm_6789162000003432805,zcrm_6789162000000560001,Cody Rice-Velasquez,Market Street Realty LLC,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:47,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,3,,
zcrm_6789162000003432806,zcrm_6789162000000560001,Cody Rice-Velasquez,"Marlene Realty, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:45,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432807,zcrm_6789162000000560001,Cody Rice-Velasquez,"Marlows Real Estate Group, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,2,,
zcrm_6789162000003432808,zcrm_6789162000000560001,Cody Rice-Velasquez,"Marshall Griffith Agency, LLC",,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:45,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
zcrm_6789162000003432809,zcrm_6789162000000560001,Cody Rice-Velasquez,Marten Realty Group,,,,,,Referral Source,Real Estate,,,,,,,,,,2025-11-09 14:28:32,zcrm_6789162000003429969,Agencies,,2025-11-09 13:41:18,false,,,,,,,,,,,,,,,,,,,,,1,,
